$startl$,dossier,guideline,PDF link ,study: Acute toxicity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,In vivo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,non OECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 401 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,Endpoints ,,,,,,,,grading of lesion,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability,,,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,,additional information,own comments,$endl$
$startl$,,,,target organ at necroscopy,observations and recording,dose descriptor ,dose descriptor unit,moribund or dead animals prior to study termination ,mortality rate,conclusion,,,,test substance ,,,,,,,,,,,,test species in in vivo study,,,,,,,,,,test conditions acute txicity,,,,,,,,,,,,,,,,,,,SCCS comment to test,year,control groups,GLP,preliminary test,Klimisch score,Ref. in dossier,,,,,Observations ,,,,,,LD50 (mg/kg),95% confidence interval ,LD50 male (mg/kg),LD50 female (mg/kg),moribound or dead  male animals prior to study termination,mortality rate in males,moribound or dead  female animals prior to study termination,mortality rate in females,conclusion,,Test substance,,,,,,,,,Experimental animals,,,,,,,,,,,,Test conditions,,,,,,,,,SCCS comment to test,year,control groups,GLP,limit test,klimisch score,ref. in dossier,,,,Observations ,,,LD50 (mg/kg),95% confidence interval ,LD50 male (mg/kg),LD50 female (mg/kg),moribound or dead animals prior to study termination,mortality rate ,conclusion,,Test substance,,,,,,,,,Experimental animals,,,,,,,,,,,,Test conditions,,,,,,,,,SCCS comment to test,year,control groups,GLP,klimisch score,ref. in dossier,,,,Observations ,,,LC50 ,LC50  unit ,95% confidence interval ,LC50 male,LC50 female,moribound or dead animals prior to study termination,mortality rate ,conclusion,,Test substance,,,,,,,,,,,Experimental animals,,,,,,,,,,,Test conditions,,,,,,,,,,,,,,,SCCS comment to test,year,control groups,GLP,limit test ,klimisch score,ref. in dossier,,,$endl$
$startl$,"toluene-2,5-diamine and its sulfate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_052.pdf,,"lethargy, piloerection, ataxia and increased salivation were observed shortly after dosing. at 100 mg/kg increased respiratory rate and above 100 mg/kg decreased respiratory rate were observed.  the acute median lethal oral dose and its 95% confidence limits were calculated to be 102 (69 – 152) mg/kg bw.",102,"LD50, mg/kg",yes,"lethality rate at dose 0, 0 in both sexes, at 64 mg/kg bw 3/5 in males and 0/5 in females; at 100, 4/5 in  males and 3/5 in females; at 160 0 in male and 5/5 in females and at the highest dose of 250, 5/5 in male and 4/5 in female",,,,,,,,,10,diluted in aqueoys sodium sulphite (0.05%),,,,,"test substance: toluene-2,5-diamine",,rat/cfy strain,,,,f & m,,,,10,,"0, 64, 100, 160, 250 ",mg/kg bw,single,"yes,  gavage",,,,,,,,,,,aqueous sodium sulphite,0.05,,14,,"despite the lack of data on the batch used and although the study does not conform to OECD guidelines, it is useful for evaluation.",,,no,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,sodium perborate  and perboric acid,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_031.pdf,,,"3250, 3600
male : 3600","LD50, mg/kg bw, female, male",,,,,,,,,,,,,,,,,test substance: sodium perborate(not specified),,mouse,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,2007,,,,,ecb 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,sodium perborate  and perboric acid,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_031.pdf,,,1800,"LD50, mg/kg bw ",,,,,,,,,,,,,,,,,test substance: sodium perborate monohydrate,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,1987,,,,,"interox, 1987a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,sodium perborate  and perboric acid,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_031.pdf,,,2567,"LD50, mg/kg bw ",,,,,,,,,,,,,,,,,test substance: sodium perborate tetrahydrate,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,1987,,,,,degussa 1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,sodium perborate  and perboric acid,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_031.pdf,,,100-500,"LD50, mg/kg bw ",,,,,,,,,,,,,,,,,"test substance: boric acid, sodium borate, or sodium perborate ",,human,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,1987,,,,,"dreisbach, 1987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,sodium perborate  and perboric acid,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_031.pdf,,,2000,"LD50, mg/kg bw ",yes, 1 male died after 13 days,,,,,,,,,,,,,,,test substance: sodium perborate monohydrate ,,rabbit,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,1987,,,,,"interox, 1987b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,sodium perborate  and perboric acid,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_031.pdf,,,1164,"LC50, mg/m3",,,,,,,,,,,,,,,,,test substance: sodium perborate tetrahydrate,,rat,,,,,,,,,,,,,,,,,,yes,,,,,,,,4,,,,2001,,,,,asta medica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,resorcinol,OECD 420,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_015.pdf,,"observation once daily over the observation periof of 14 days, body weights recorded at dat 1 prior to treatment and on days 7 and 14 therefater. in the main experiment, no mortality occurred at 200 mg/kg bw. hypoactivity, dyspnoea and tremors were observed in all animals on day 1. recovery was complete on day 2. no effect on body weight gain and no gross abnormalities were observed. ",,,,,the maximal non-lethal dose of resorcinol was 200 mg/kg bw.,,,,,,,,,,98.8,,706030517,,,,rats/sprague-dawley rj:sd (iops han),,,,f,,,,4,,200, mg/kg bw,single oral dosing,"yes, gavage",,,,,,,,,,,,,,14,,,2004,,yes,"a preliminary study in three female rats at doses of 200, 500 and 2000mg/kg bw was performed prior to the principal study,. in this experiment, the animal treated at 2000 mg/kg bw died within 15 minutes of treatment; tonic-clonic convulsions were observed prior to death. at 500 mg/kg bw, death occurred within 20 minutes of treatment. piloerection and dyspnoea were observed within two hours of treatment at 200 mg/kg bw",,1,,guideline: fixed dose method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"quinolinium, 4-formyl-1-methyl-, salt with 4-methylbenzene sulfonic acid (1:1)",OECD 423,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_080.pdf,,,> 2000,"LD50, mg/kg bw ",no,,during the observation period of 14 days no mortality and clinical-toxicological findings were seen. the body weights were within the normal range. no macroscopic findings were recorded at necropsy. the LD50 is greater than 2000 mg/kg bw.,,,,,,,,,,97.9,,Moe-HM-6116-190,,test substance: 4-formyl-1-methylquinolonium-p-toluenesulfonate in distilled water,,rat/ hanIbm:wist (spf),,,,f & m,,,,6,,2000, mg/kg bw,single,yes,,,,,,,,,,,bi-distilled water,,,14,,,,,yes,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"quinolinium, 4-formyl-1-methyl-, salt with 4-methylbenzene sulfonic acid (1:1)",OECD 402,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_080.pdf,,,> 2000,"LD50, mg/kg bw ",,,"the animals were examined for mortality, clinical signs and body weight. on day 15 the study was terminated and necropsy was performed. no treatment-related findings were observed. the LD50 is greater than 2000 mg/kg bw in this study.",,,,,,,,,,95.3,,Gro-HM-7733-092,,test substance: 4-formyl-1-methylquinolonium-p-toluenesulfonate in distilled water,,rat/wistar,,,,f & m,,,,10,,2000, mg/kg bw,single,,yes,on the back,semi-occluded,clipped ,,,,,,,deionised water,,24,14,,,,,yes,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hydroxypropyl p-phenylenediamine and its dihydrochloride salt,non OECD ,https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_230.pdf,"lung, liver, general toxicity","lung and liver congestion were noted at necropsy. the clinical signs observed included lethargy, tremor, salivation, lacrimation, chromodacryorrhea and prostration in the high dose group. only mild salivation and lethargy were observed in the mid dose group. hydroxypropylp-phenylenediamine and its dihydrochloride salt were considered to be of moderate toxicity following single oral administration.",300 - 1000 ,"LD50, between the mentioned numbers mg/kg",yes,"mortality was obsereved in all rats (10/10) treated at 1000mg/kg at day 1,2or 3 post dosing. one death (1/10) was noted at the mild dose level of 300mg/kg/day at day 14 after dosing . ",the test chemical is moderately toxic after a single oral administration,,,,,,,,,,,,,,,,rat,,,,,,,,10,,"100, 300, 1000 ",mg/kg,single,"yes, gavage",,,,,,,,,,,,,,14,,the 14-day oral repeated dose toxicity study provides evidence that hydroxypropyl pphenylenediamine 2HCl caused mortality at dose levels of 300 and 1000 mg/kg. this study indicates that the LD50 is above 300 mg/kg.,,,no,,,"mehta,2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,polysilicone-15,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_024.pdf,,"clinical signs were observed on 3 occasions on the first day of the experiment, and daily thereafter (except weekends). body weights were recorded every 3 days. following sacrifice, the animals were subjected to necropsy.no deaths occurred. no clinical abnormalities were observed. weight gain of the animals was what would be expected of this strain. no abnormalities were found at autopsy.",> 2000,"LD50,  mg/kg bw",no,,greater than 2000 mg/kg bw,,,,,,,,,,,,,,,,rat/wistar spf,,,,f & m,,,animals  had been fasted for 17 hours,10,,2000, mg/kg bw,single,"yes, gavage",,,,,,,, 5,,,sodium carboxymethylcellulose,0.5,,14,,,,,yes ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,polysilicone-15,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_024.pdf,,"no deaths, and no clinical abnormalities, no skin lesions were seen. increase in body weight was what would be expected in this strain of animal. necropsy was normal.",> 2001,"LD50, mg/kg bw",no,,greater than 2000 mg/kg bw,,,,,,,,,,,,,,,,rat/wistar spf,,,,f & m,,,,10,,,pure active substance was applied,single/24h,,yes,"backs and flanks (16 cm²,about 10% of the body surface)",occlusive dressing,"intact, shaved with an electric clipper ",,,,,"after removing the patch, the area was washed off with ethanol 70% in warm water ",,,,24,14,,,,,yes ,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,polysilicone-15,OECD 430,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_024.pdf,lungs,"mortality and clinical signs were checked on the day of exposure, and twice (mortality) or once (clinical signs) days until day 15. body weight was recorded on day 0, 4, 8 and 15. necropsy was performed on the day that the animals were found dead or on day 15.there were no clinical signs during or after the inhalation exposure in group 1. in group 2, clinical signs were only seen from the day after the exposure. the clinical signs consisted of restlessness and ruffled fur, both findings slight to marked in degree, and of tachypnea and hunched posture and were followed by premature death or had cleared within 3 to 5 days in the one survivor of this group. this survivor remained free from clinical signs from five days after exposure onwards. there were no relevant, adverse effects on body weight development in the survivors of groups 1 and 2. necropsy did not reveal any macroscopic pathology changes in any of the survivors either of group 1 or group 2. in the two decedents of group 1 the lungs were dark red discoloured and incompletely collapsed, and in the nine decedents of group 2 the lungs were dark red discoloured. ",,,yes," in group 1, two of ten animals were found dead on the day after the exposure. in group 2 nine of ten animals were found dead, one or two days after exposure.","no LC50 of Parsol SLX was calculated from this study, but was estimated to be between 0.285 and 1.838 mg/l air.",,,,,,,,,,,,,"at ambient temperature, the test substance was too viscous for aerosol generation. therefore, the test material was to a temperature of 55°C prior to nebulisation. two gravimetric measurements of particle size distribution produced mass median aerodynamic diameters (MMAD) and geometric standard deviations (GSD) of 2.64 µm (GSD 2.63) and 3.03 µm (GSD 2.49) for group 1, and 2.67 µm (GSD 2.74) and 2.66 µm (GSD 2.73) for group 2. ",test material was to a temperature of 55°C prior to nebulisation,,rat/hanwistar,,,,f & m,,,,10,,0.285 (group 1) and 1.838 mg/l air(group 2) ,mg/l ,"single, flow-past inhalation chamber ",,,,,,"yes, nose-only ",,,,,,,,4,15,,,,,yes,,,"9 (subm. 2), 12 (subm. 2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,picramic acid and sodium picramate,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_042.pdf,"liver, kidney, spleen ","signs of reactions to treatment were observed shortly after dosing, including lethargy, piloerection and orange staining of external extremities. these signs were accompanied within five hours by gasping in six rats treated at 100 mg/kg bw. death occurred from within one to 19 hours of treatment. autopsy revealed discoloration of the liver, pallor of the kidneys and spleen, and orange staining of the inner body wall. recovery of survivors, as judged by external appearance and behaviour was apparently complete within five days after treatment. bodyweight gains were within normal limits compared with controls and normal autopsy findings.",110,"LD50, mg/kg bw",yes,death occurred from within one to 19 hours of treatment.,the acute median lethal oral dose (LD50) and its 95% confidence limits to rats of picramic acid were calculated to be 110 (63-176) mg/kg bw.,,,,,,,,,,,,,,test substance: picramic acid,,rat/cfy,,,,f & m,,,starved overnight before treatment,10,,"0, 100, 160, 250, 400 and 640",ml/kg bw,,"yes,  intubation",,,,,,,,1.0 to 6.4 ,,,10 % suspension in aqueous gum tragacanth (0.5%)  containing sodium sulfite0.05%,10 / 0.5 / 0.05,,14,,,1976,,no,"the results of preliminary range finding tests indicated that the median lethal oral dose  (LD50), was in the region of 100 to 400 mg/kg bw. ",,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,phenylene bis-diphenyltriazine,OECD TG 423,https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_215.pdf,,"parameters evaluated included mortality and clinical signs which were recorded twice daily. body weights were measured on days 1, 3, 8 and 15 and necropsy findings noted for all animals on day 15. ",> 2500 mg/kg bw,"LD50, mg/kg bw",no,,"no mortality occurred and no abnormal clinical signs were observed at either dose level. body weight gain was not affected by treatment. no abnormal findings were noted in the macroscopic examination. within the experimental conditions of the study, WP30 led to no mortality. the LD50 was estimated to be higher than 2500 mg/kg bw for female wistar rats.",,,,,,,fine yellow powder,,,99.6,,LP110,,test substance: wp30,,rat/wistar rjhan: wi,,8-12 ,w,f,,,,3,,"300, 2000",mg/kg,"single in a stepwise procedure with a maximum of 2 steps per dose-level; each step using 3 animals. the starting dose was fixed at 300 mg/kg; 2000 mg/kg was then tested in the absence of mortality at 300 mg/kg. for both dose levels, two steps were performed. ","yes, gavage",,,,,,,,10,,,"corn oil (sigma-Aldrich, ref.C8267, batch 098K0008, expiry date: 28/05/2014)",,,14,,,2009,,yes,,,32 (submission 2),,23 animals  in total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,phenylene bis-diphenyltriazine,OECD TG 404 and 402,https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_215.pdf,,"animals were observed at least once daily for mortality and general clinical signs for 15 days and were weighed on d1, d3, d8 and d15. skin reactions were evaluated for all animals approximately 1 hour (d2), 24h (d3), 48h (d4) and 72h (d5) after patch removal at the end of the contact period and on d8 and d11. ",> 2000 mg/kg bw,"LD50, mg/kg bw",no,,"no death occurred during the course of the study and no abnormal clinical signs were observed. body weight: for males, body weight evolution was not affected by the treatment. for females, the treatment induced a slight body weight loss (-2 grams in average) observed in all females between D1 and D3 but weight increase was restored thereafter. this transient observation on body weight evolution was most probably related to the nonocclusive tape. skin reaction: neither erythema nor edema was observed so that the individual irritation index was equal to 0 for all animals. consequently, the primary irritation index of the group was also equal to 0. desquamation was present on D5 (72 h reading time) in one female and on D8 in 2 females. within the experimental conditions of the study, the potential acute dermal toxicity of WP30 was evaluated after a single topical application on wistar rat skin. 5 males and 5 females were treated at 2000 mg/kg bw in a limit test for a 24-hour exposure period. no mortality was observed and the LD50 by dermal application was estimated to be higher than 2000 mg/kg bw. furthermore, WP30 was not irritating to the skin of rats.",,"the responses, erythema and edema, were scored according to a table graded from 0 (no skin reaction) up to 4 (severe reaction). ",,,,,,,,99.6,,LP110,,test substance: wp30,,rat/wistar rjhan: wi SPF albino rats,,,,f & m,,,,10,,2000,mg/kg,single,,yes,10% of the body surface,gauze patch held in close contact with the skin by means of a non-occlusive tape,dorsal part of the trunk (clipped the day before) ,,,,10,"after the exposure time, the patch was removed and the test site was wiped with a cotton pad soaked with purified water.",,purified water,,24,15,,,2011,,yes,,,35 (submission 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,phenylene bis-diphenyltriazine,non OECD,https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_215.pdf,,"no overt signs of toxicity were observed under these study conditions. the LOAEC is 0.63 mg/L and the LOAEL calculated from the inhalation exposure is 115 mg/kg bw/day for the test item, corresponding to 0.29 mg/L and 54 mg/kg bw/day for the ground active substance. a NOAEC or NOAEL value cannot be derived from this study due to the serious effects observed in the respiratory tract, possibly due to a particle overload effect of the test item particles that are barely soluble and persistent. no safe concentration for the use in spray applications can be derived. the concentrations/doses for the repeated-dose inhalation study derived from the acute inhalation toxicity study (used as a pilot study) were too high. 

",,,,,,,,,,,,,"concentrations corresponding to 0, 0.29, 0.55 and 0.98 mg/L for the ground active substance",,,,,,test substance: cosmetic ingredient S02771,,rat,,,,f & m,,,,2,," 0, 0,63, 1.21, 2.13",achieved aerosol concentration of the suspension in mg/L ,,,,,,,"yes, nose-only",,,,,,,,"1, 2, 4 (acute toxicity) ; 14-day exposure, 4 hours per day (repeated dose)",14,,the study results suggest low acute inhalation toxicity of the test item.,,no control group was reported.,no,,,85 (submission 1),,"the dates of the in-life phase of the study were partly after the date of the animal testing ban of 13 March 2013. in a letter dated 4 march 2015, the applicant argues that the study was performed to comply not only with european but also with other international regulations. furthermore it was claimed that the substance was considered to be used as a new pharmaceutical ingredient and that the study also had to be conducted for deriving concentration limits of the substance at work places.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,methylimidazoliumpropyl p-phenylenediamine HCl ,OECD 401,https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_231.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animals were observed at least daily for clinical signs and twice daily for mortality. body weights were recorded on day 1 just before treatment and on days 5 and 8. animals found dead or killed prematurely and all surviving animals killed at the end of the study were subjected to macroscopic examination. organs showing gross anomalies were sampled and preserved, but no histopathological examination was performed. neither mortality nor clinical signs were observed during the study.",, microscopic examination of the main organs of the animals revealed no apparent abnormalities.,"animals were observed at least daily for clinical signs and twice daily for mortality. body weights were recorded on day 1 just before treatment and on days 5 and 8. animals found dead or killed prematurely and all surviving animals killed at the end of the study were subjected to macroscopic examination. organs showing gross anomalies were sampled and preserved, but no histopathological examination was performed. neither mortality nor clinical signs were observed during the study.",, microscopic examination of the main organs of the animals revealed no apparent abnormalities.,> 500,,,,no,,no,,"under the conditions of this study, no clinical signs and no deaths were observed after a single oral administration of methylimidazoliumpropyl p-phenylenediamine, Cl, 2HCl (A166) at the dose level of 500 mg/kg in rats.",,,,,,,,rf006,test substance: c16778,,rat/sprague-dawley,,,,,,,,f &m ,fasted overnight,6,,500,mg/kg,10,single,gavage,purified water,,8,,"animals were observed until day 8 instead of for 14 days, but since no mortality was registered, it can be deduced that the oral LD50 is higher than 500 mg/kg b.w",1997,,yes,,1,de jouffrey s (1997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,"671, 1270","LD50, mg/kg bw",,,,,,,,,,,,,,,,,,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,1977,,,,,c26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,375,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,1975,,,,,c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
